date,text,,,,,
10/20/2016 6:52,India's Reliance Jio makes changes to its unlimited free use offer to appease rivals: Reliance Jio today anno... http:// on.mash.to/2emdkge,,,,,
10/20/2016 6:52,India's Reliance Jio makes changes to its unlimited free use offer to appease rivals http:// on.mash.to/2emdkge #tech #technology,,,,,
10/20/2016 6:52,#pathetic #customerservice tell me in how many days my JIO SIM will be activated,waiting for two weeks,,,,
10/20/2016 6:52,#Jio says customers joining its network after December 3 will have to pay for services.,,,,,
10/20/2016 6:51,Jio ’s free voice, data offers now till December 3 now,,,,
10/20/2016 6:51,@SassyKhadijah @AnushkaSharma @karanjohar leave tha reliance jio ka code kaise generate hoga. first wala giving already redeemed.,,,,,
10/20/2016 6:51,#business #news Reliance Jio Free Service Offer Available For Subscription Till December 3… https:// goo.gl/fb/VlN6Dn,,,,,
10/20/2016 6:50,Reliance Jio Welcome Offer validity is not expiring on December 3 #technews,,,,,
10/20/2016 6:50,Reliance Jio Welcome Offer validity is not expiring on December 3 http:// ift.tt/2emfLzt,,,,,
10/20/2016 6:50,चार दिन की चांदनी फिर अँधेरी रात," इस तारीख के बाद अम्बानी बंद कर देंगे JIO का फ्री ऑफर http:// fb.me/8it4NRvdw""",,,,
10/20/2016 6:49,@hse_hanbin -- umur Jio juga. Satu nya aku lupa siapa nama nya disebelah Kousei itu kata nya dia Trainee juga segera ia membetulkan --,,,,,
10/20/2016 6:49,चार दिन की चांदनी फिर अँधेरी रात," इस तारीख के बाद अम्बानी बंद कर देंगे JIO का फ्री ऑफर http:// fb.me/8hYRb53zK""",,,,
10/20/2016 6:49,@hse_hanbin Jio pun tertawa kecil sejenak sambil mengaruk kepala nya sejenak lalu ia teringat salah satu resto fav nya," kini Jio sambil --""",,,,
10/20/2016 6:49,@JioCare Dear JIO for the last two days network speed is very slow like 2G,,,,,
10/20/2016 6:49,चार दिन की चांदनी फिर अँधेरी रात," इस तारीख के बाद अम्बानी बंद कर देंगे JIO का फ्री ऑफर http:// fb.me/1uhzDCz4O""",,,,
10/20/2016 6:49,Bo jio https:// twitter.com/offclastro/sta tus/789054225879699456 …,,,,,
10/20/2016 6:48,@RogithVGS Hmm....Ok Bro... Jio thana 2days la Download aaga pothu ..,,,,,
10/20/2016 6:47,Say what! Jio is slowest 4G service in India," reveals TRAI data http:// indiatoday.intoday.in/technology/sto ry/jio-is-slowest-4g-service-in-india-reveals-trai-data/1/791470.html …""",,,,
10/20/2016 6:47,@nanasi_tan もともと学生時代にあんまり反抗期ってなかったから、成人してから酷いんだわー(笑),,,,,
10/20/2016 6:47,Reliance Jio Free Service Offer Available For Subscription Till December 3 - NDTV: NDTVReliance Jio Free Serv... http:// bit.ly/2ebiiPT,,,,,
10/20/2016 6:46,@Guri02 @bbcworldservice Indian #ChaiWala is much more successful he is also part time PM of #India while being full-time Model for #jio .,,,,,
10/20/2016 6:46,I liked a @YouTube video http:// youtu.be/Px8SAqqCmG8?a Why Mukesh Ambani Invested 1.5 Lakh Crore in Reliance Jio | Real Intentions REVEALED,,,,,
10/20/2016 6:46,私はツラかったので、それを共有したかったんです、少しでも良いから でも否定されて諭されて お互いにめんどくさくなったので「その件についてもうなにも話さない！！」で決着 あー、もういいよいいよ、それで良いよ！！！！！ってなってしまった 心がしんどぅいいーの(´・ω・`)だ,,,,,
10/20/2016 6:45,Reliance Jio is the new Kejriwal. Got acceptance by 90% of people who thought it will change the way they live," now they all are cribbing""",,,,
10/20/2016 6:45,Jio what happened first time slow,,,,,
10/20/2016 6:45,@yattari7 月1だし下手するとjioと会う機会より多い,,,,,
10/20/2016 6:44,Jio -The slowest and the worst network. Says TRAI. Afterall it's free from an Ambani! Haha,,,,,
10/20/2016 6:44,भाजपा को सत्ता का लालच है… ~ArvindKejriwal . OK…सर जी, तो आप दिल्ली छोड़ कर… पंजाब,,,,
10/20/2016 6:44,@JioCare why is amazon and facebook not accepting Jio numbers while updating... surprising,,,,,
10/20/2016 6:44,Reliance Jio may extend free 4G data services http:// bit.ly/2enElOA,,,,,
10/20/2016 6:44,Reliance Jio 4G Data Plan with Check Different Scheme USSD Codes Networks http://www. technewsky.com/2016/10/relian ce-jio-4g-data-plan-with-check.html … pic.twitter.com/QVMU5uusqj,,,,,
10/20/2016 6:43,Reliance Jio free service offer available for subscription till 3 December http:// bit.ly/2ekaYQi,,,,,
10/20/2016 6:43,Reliance Jio says may extend period of free services if PoI issues aren't resolved | ET Telecom http:// telecom.economictimes.indiatimes.com/news/reliance- jio-says-may-extend-period-of-free-services-if-poi-issues-arent-resolved/54959753 …,,,,,
10/20/2016 6:43,Jio 4G Speed Too Slow? Tricks to Increase Jio Speed Up to 40Mbps{ JIO 4G SPEED INCREASED NOW} http:// trickboss.in/?p=548 pic.twitter.com/Y6h8LOu9FX,,,,,
10/20/2016 6:43,While everybody are subscribed to Jio Play Membership till 31st December 2016," I'm not! WHY?!! Hotstar app. Jio ID - nilay.thakor @JioCare pic.twitter.com/NkLipzxiej""",,,,
10/20/2016 6:43,Reliance Jio says may extend period of free services if PoI issues aren't resolved http:// telecom.economictimes.indiatimes.com/news/reliance- jio-says-may-extend-period-of-free-services-if-poi-issues-arent-resolved/54959753 …,,,,,
10/20/2016 6:43,それ言われてもどうしようもできない どうしたら良いかわからない なにをしたいかわからない 今思えば「うんうんそうだね大変だねそこそこやっときなー、うんうん」くらいの返事が欲しかっただけでした、あぁ… アドバイスなんていらなかったんだよ…だって畑違いなんだから無意味じゃん…,,,,,
10/20/2016 6:43,Is it worth buying the Jio mami general pass just to watch the movies playing on the weekend? Can't go on other days coz of work. :(,,,,,
10/20/2016 6:42,@head_254_ jio ただいまー,,,,,
10/20/2016 6:42,@bhubana_nanda Please DM us your Jio number," complete store address and your order number to assist you - Vishal""",,,,
10/20/2016 6:42,Here's How to Make Reliance Jio VoLTE Calls on #Google Pixel Android Phones. Read more: http:// owler.us/abJTMt $ GOOG,,,,,
10/20/2016 6:42,When the hotstar premium service is available for jio ? @JioCare,,,,,
10/20/2016 6:41,@Lmrampure We request you to DM us your Jio number and registered mobile number to assist you - Rahul,,,,,
10/20/2016 6:41,"@JioCare sir i got msg from jio update your smartphone to latest software"" but there is some problem in update but i put my sim in latest""",,,,,
10/20/2016 6:41,@whenisaysarah jio,,,,,
10/20/2016 6:40,@JioCare weeks are going to past still not activated my Jio number Really feeling bad Free is good but free type service not good,,,,,
10/20/2016 6:40,Billionaire Mukesh Ambani-led Reliance Industries' welcome offer of free voice calls and data on its recently-launched Jio mobile pho...,,,,,
10/20/2016 6:40,@reliancejio In my phone my jio app didn't get 'get jio sim' option what I do,,,,,
10/20/2016 6:40,@virendersehwag vaiya happy birthday to u many many happy retuns of tha day.. Aap jio hajaro sall,,,,,
10/20/2016 6:39,そこそこ全力で、語彙力の低い、言い争いをオカンとしまして 伝えたいこと全然伝わらないまま終わりまして 個人的にハイパー反省会,,,,,
10/20/2016 6:39,@iamsrk_mukesh jio se khush hu,,,,,
10/20/2016 6:39,@MurtazaGeoNews KABA, KIS moun sa JIO ga Ghalib,,"........?""",,
10/20/2016 6:39,Reliance Jio Effect: Vodafone Now Offers 1GB of 3G/4G Data at Just Rs. 55! http:// ln.is/H896l #Vodafo ... by #gizbotcom via @c0nvey,,,,,
10/20/2016 6:38,@LipuBhol Jio sims are available at free of cost. Please visit your nearest Jio Store/retailer with your documents to avail Jio sim- Farookh,,,,,
10/20/2016 6:38,Finally.. #reliance #reliancejio #jio #jio4g #4g #leeco #letv #le2 https://www. instagram.com/p/BLyWT0BBghi/,,,,,
10/20/2016 6:38,Reliance Jio free service offer available for subscription till 3 December http://www. livemint.com/Industry/MihTz 8aLW1zdhmf5a2LvLM/Reliance-Jio-free-service-offer-available-for-subscription-t.html …,,,,,
10/20/2016 6:38,I added a video to a @YouTube playlist http:// youtu.be/nNc2yiLGfn0?a How to solve jio calling problem,,,,,
10/20/2016 6:38,My Uber driver is also using Jio and saving more money.,,,,,
10/20/2016 6:37,The Tariff Plans filed by Reliance #Jio can NOT be considered as IUC-non compliant," Predatory or Discriminatory at present : TRAI""",,,,
10/20/2016 6:37,@ArvindKejriwal @ndtvindia Sir pehle yeh batao jio SIM liya ki nahi..gazab ka speed hai.,,,,,
10/20/2016 6:36,Updated: Reliance Jio Free 4G Tariff might Stop on 3rd December 2016 for everyone – TRAI Read here:... http:// fb.me/6l5oL7O60,,,,,
10/20/2016 6:36,Jio cuts down free talk time by 1 mth...and now they say STD will be charged...That's what Reliance does ! https:// twitter.com/NDTVProfit/sta tus/789095431753994240 …,,,,,
10/20/2016 6:36,@JioCare Pathetic. I m unable to get the network on my current sim and u people could not replace my faulty sim. Disgusting service from Jio,,,,,
10/20/2016 6:36,Jio MAMI 18th Mumbai Film Festival with Star http:// buff.ly/2exeeWd,,,,,
10/20/2016 6:36,@reliancejio awsm maza aa raha h jio k7,,,,,
10/20/2016 6:36,@SamsungMobileIN Jio Sim is draining battery on S7 edge. LTE and VOLTE is the new revolution in India. Come on Samsung. Fix it asap....,,,,,
10/20/2016 6:35,@rvaidya2000 Voice is converted to Data by Jio , so it is all 100%Data,," typical ambani plan""",,
10/20/2016 6:35,Reliance Jio is the new Kejriwal. Got acceptance by 90% of people who thought it will change the way they live," now they all are cribbing""",,,,
10/20/2016 6:35,@JioCare my Jio Internet speed is very low... Solve issues,,,,,
10/20/2016 6:35,Airtel, Idea Cellular add record subscribers in September,,,,
10/20/2016 6:35,Updated: Reliance Jio Free 4G Tariff might Stop on 3rd December 2016 for everyone – TRAI Read here: https:// goo.gl/XtDxAP pic.twitter.com/gyoJSZxuSz,,,,,
10/20/2016 6:34,@virendersehwag viru bhai different hai apka style...Twitter p chalta apka swag..100+ life mai b banao.. jio humare Sehwag...Happy bday Sir.,,,,,
10/20/2016 6:34,#Jio free service offer available for subscription till Dec 3 http://www. businesstoday.in/current/corpor ate/jio-free-service-offer-available-for-subscription-till-dec-3/story/238812.html … pic.twitter.com/XwrGk8Pp1N,,,,,
10/20/2016 6:34,@JioCare I've not even bought the sim and the bar code is saying redeemed. Now what should I do to get a jio sim?,,,,,
10/20/2016 6:34,@JioCare how can anyone tele verify without actually being able to connect to jio network?,,,,,
10/20/2016 6:34,#Jio free service offer available for subscription till Dec 3 http://www. businesstoday.in/current/corpor ate/jio-free-service-offer-available-for-subscription-till-dec-3/story/238812.html … pic.twitter.com/jnohjOq4k9 #business,,,,,
10/20/2016 6:33,भाजपा को सत्ता का लालच है… @ArvindKejriwal सड़ जी, तो आप दिल्ली छोड़ कर…पंजाब,,,,
10/20/2016 6:33,@BiggBoss how can we watch bb online apart from jio t.v,,,,,
10/20/2016 6:32,@AamAadmiParty @ArvindKejriwal AAP ki leela hai,"apke paas bhi to sheela hai Wifi free de do plz ab to jio bhi aa gaya""",,,,
10/20/2016 6:32,#jiocare #pathetic #customerservice #RelianceJio @reliancejio @RelianceJioCare @MukeshAambani @JioMukesk Kindly help to activate MY JIO SIM pic.twitter.com/6yV2Ui1wCr,,,,,
10/20/2016 6:31,@iMac_too Is it related to Ambani & his heavy investments in Jio ....,,,,,
10/20/2016 6:31,Jio ne bigad dia hai mujhe,,,,,
10/20/2016 6:31,Jacqueline to host the opening ceremony of JIO MAMI Film Festival http://www. kiagia.com/index.php/tren ding-news-category/1647-jacqueline-to-host-the-opening-ceremony-of-jio-mami-film-festival … pic.twitter.com/F8Qw56Wkba,,,,,
10/20/2016 6:31,観ながらNX待機,,,,,
10/20/2016 6:31,Intex Cloud Scan FP vs Xolo Era 2 Launched with Reliance Jio 4G SIM Support: Which One is Better? http:// bit.ly/2eoQeVj #Xolo,,,,,
10/20/2016 6:30,アンツィオレンタルチャレンジ成功,,,,,
10/20/2016 6:30,#Jio free service offer available for subscription till Dec 3 http://www. businesstoday.in/current/corpor ate/jio-free-service-offer-available-for-subscription-till-dec-3/story/238812.html … pic.twitter.com/lfrbwctwDr,,,,,
10/20/2016 6:30,Jio offer of free voice, data services till December 3,,,,
10/20/2016 6:30,Airtel, Idea Cellular add record subscribers in September,,,,
10/20/2016 6:30,Omg braking news #jio user data offer will be till 3rd December 2016 Jio MD has announced,,,,,
10/20/2016 6:30,@reliancejio reliance digital and digital express employee selling jio sim outside through local shop and making money,"plz stop this""",,,,
10/20/2016 6:30,@JioChat JIO 4G = 2G services,,,,,
10/20/2016 6:30,@n_shekar Please DM us with the applicant name," registered mobile number and Jio number to assist further - Vidhi""",,,,
10/20/2016 6:30,Today I want to share about reliance jio hopeless services pathetic internet and no call services...only they are wasting money in promotion,,,,,
10/20/2016 6:29,Reliance Jio welcome offer, free data & voice-calling will end on December 3rd of this year itself,,,,
10/20/2016 6:28,Airtel, Idea Cellular add record subscribers in September,,,,
10/20/2016 6:28,@i_surbhichawla apparently yes as per the statement by Jio . new customers coming post dec 3 will have to pay for services,,,,,
10/20/2016 6:28,@JioCare is barcode mandatory in Bihar circle," to get a new Jio sim""",,,,
10/20/2016 6:27,うーん車処分してvストニハン欲しい…,,,,,
10/20/2016 6:27,@JioCare Hi team, I have generated coupon from my one plus 1 phone. Luckily I took a ss,,,,
10/20/2016 6:27,Trai says no to Reliance Jio ’s freebies beyond December 3 #ETTelecom http:// telecom.economictimes.indiatimes.com/news/trai-says -no-to-reliance-jios-freebies-beyond-december-3/54958443 …,,,,,
10/20/2016 6:27,Jio offering 4G?? Really?? My Airtel 2G is much better than Jio .. #Jio4G,,,,,
10/20/2016 6:26,@geekyranjit r u using jio of upload.,,,,,
10/20/2016 6:26,Airtel, Idea Cellular add record subscribers in September,,,,
10/20/2016 6:26,Reliance Jio Free Service Offer Available For Subscription Till December 3 http:// profit.ndtv.com/news/gadgets/a rticle-reliance-jio-free-service-offer-available-for-subscription-till-december-3-1476898 …,,,,,
10/20/2016 6:26,@vedvashist Please DM the location address where you faced issue,date/time period,," Jio number & issue description - Bennwin""",,
10/20/2016 6:25,Reliance Jio freebies may continue. http://www. bloombergquint.com/business/2016/ 10/20/reliance-jio-may-extend-free-services-on-interconnectivity-issue … pic.twitter.com/sk4dlUiMMa,,,,,
10/20/2016 6:25,MHA IB JIO Answer Key 2016 for 16th October Grade 2 Technician Exam Ques Paper Key," CutOff http:// xyzfreeq.co.in/ib-jio-grade-2 -technician-answer-key-cutoff-marks/ … pic.twitter.com/vQR2M5JoXT""",,,,
10/20/2016 6:25,Jio mobile phone services will be available till December 31 only for those users who will buy subscription by December 3.,,,,,
10/20/2016 6:25,@sscomp32 jio ki app me kyun ni chalte baaki channel?? @SharabiPirate @AaditK01 @reliancejio,,,,,
10/20/2016 6:25,happy bday sir... jio 1000 saal.. @virendersehwag,,,,,
